Time, ValueCH1, ValueCH2, ValueCH3,  ValueCH4,  PSUstat
2024-09-05 23:25:50, 0, 0, 40.216 ,29.089,40.53,OFF
2024-09-05 23:26:04, 0, 0, 40.213 ,29.094,40.53,OFF
2024-09-05 23:26:17, 0, 0, 40.21 ,29.094,40.529,OFF
2024-09-05 23:26:31, 0, 0, 40.207 ,29.101,40.529,OFF
2024-09-05 23:26:44, 0, 0, 40.204 ,29.102,40.528,OFF
2024-09-05 23:26:58, 0, 0, 40.201 ,29.104,40.527,OFF
2024-09-05 23:27:11, 0, 0, 40.198 ,29.113,40.527,OFF
2024-09-05 23:27:24, 0, 0, 40.195 ,29.113,40.526,OFF
2024-09-05 23:27:38, 0, 0, 40.192 ,29.116,40.525,OFF
2024-09-05 23:27:51, 0, 0, 40.19 ,29.113,40.524,OFF
2024-09-05 23:28:05, 0, 0, 40.187 ,29.113,40.524,OFF
2024-09-05 23:28:18, 0, 0, 40.184 ,29.111,40.523,OFF
2024-09-05 23:28:32, 0, 0, 40.181 ,29.111,40.522,OFF
2024-09-05 23:28:45, 0, 0, 40.178 ,29.101,40.521,OFF
2024-09-05 23:28:59, 0, 0, 40.175 ,29.106,40.521,OFF
2024-09-05 23:29:12, 0, 0, 40.173 ,29.104,40.52,OFF
2024-09-05 23:29:26, 0, 0, 40.17 ,29.109,40.519,OFF
2024-09-05 23:29:39, 0, 0, 40.167 ,29.113,40.518,OFF
2024-09-05 23:29:53, 0, 0, 40.164 ,29.111,40.517,OFF
2024-09-05 23:30:06, 0, 0, 40.162 ,29.106,40.516,OFF
2024-09-05 23:30:20, 0, 0, 40.159 ,29.102,40.516,OFF
2024-09-05 23:30:33, 0, 0, 40.156 ,29.107,40.515,OFF
2024-09-05 23:30:47, 0, 0, 40.154 ,29.106,40.514,OFF
2024-09-05 23:31:00, 0, 0, 40.151 ,29.1,40.513,OFF
2024-09-05 23:31:13, 0, 0, 40.148 ,29.091,40.512,OFF
2024-09-05 23:31:27, 0, 0, 40.145 ,29.096,40.511,OFF
2024-09-05 23:31:40, 0, 0, 40.143 ,29.1,40.51,OFF
2024-09-05 23:31:54, 0, 0, 40.14 ,29.106,40.509,OFF
2024-09-05 23:32:07, 0, 0, 40.137 ,29.107,40.508,OFF
2024-09-05 23:32:21, 0, 0, 40.135 ,29.109,40.507,OFF
2024-09-05 23:32:34, 0, 0, 40.132 ,29.109,40.506,OFF
2024-09-05 23:32:48, 0, 0, 40.129 ,29.099,40.505,OFF
2024-09-05 23:33:01, 0, 0, 40.127 ,29.092,40.504,OFF
2024-09-05 23:33:15, 0, 0, 40.124 ,29.088,40.503,OFF
2024-09-05 23:33:28, 0, 0, 40.122 ,29.086,40.502,OFF
2024-09-05 23:33:42, 0, 0, 40.119 ,29.087,40.501,OFF
2024-09-05 23:33:55, 0, 0, 40.116 ,29.1,40.5,OFF
2024-09-05 23:34:09, 0, 0, 40.114 ,29.108,40.499,OFF
2024-09-05 23:34:22, 0, 0, 40.111 ,29.106,40.498,OFF
2024-09-05 23:34:36, 0, 0, 40.109 ,29.111,40.497,OFF
2024-09-05 23:34:49, 0, 0, 40.106 ,29.104,40.496,OFF
2024-09-05 23:35:02, 0, 0, 40.104 ,29.107,40.494,OFF
2024-09-05 23:35:16, 0, 0, 40.101 ,29.115,40.493,OFF
2024-09-05 23:35:29, 0, 0, 40.099 ,29.117,40.492,OFF
2024-09-05 23:35:43, 0, 0, 40.096 ,29.116,40.491,OFF
2024-09-05 23:35:56, 0, 0, 40.093 ,29.114,40.49,OFF
2024-09-05 23:36:10, 0, 0, 40.091 ,29.11,40.489,OFF
2024-09-05 23:36:23, 0, 0, 40.088 ,29.11,40.487,OFF
2024-09-05 23:36:37, 0, 0, 40.086 ,29.114,40.486,OFF
2024-09-05 23:36:50, 0, 0, 40.083 ,29.111,40.485,OFF
2024-09-05 23:37:04, 0, 0, 40.081 ,29.108,40.484,OFF
2024-09-05 23:37:17, 0, 0, 40.078 ,29.108,40.482,OFF
2024-09-05 23:37:31, 0, 0, 40.076 ,29.113,40.481,OFF
2024-09-05 23:37:44, 0, 0, 40.073 ,29.113,40.48,OFF
2024-09-05 23:37:58, 0, 0, 40.071 ,29.115,40.479,OFF
2024-09-05 23:38:11, 0, 0, 40.069 ,29.112,40.477,OFF
2024-09-05 23:38:25, 0, 0, 40.066 ,29.114,40.476,OFF
2024-09-05 23:38:38, 0, 0, 40.064 ,29.108,40.475,OFF
2024-09-05 23:38:51, 0, 0, 40.061 ,29.106,40.473,OFF
2024-09-05 23:39:05, 0, 0, 40.059 ,29.106,40.472,OFF
2024-09-05 23:39:18, 0, 0, 40.056 ,29.108,40.471,OFF
2024-09-05 23:39:32, 0, 0, 40.054 ,29.099,40.469,OFF
2024-09-05 23:39:45, 0, 0, 40.051 ,29.092,40.468,OFF
2024-09-05 23:39:59, 0, 0, 40.049 ,29.096,40.467,OFF
2024-09-05 23:40:12, 0, 0, 40.047 ,29.097,40.465,OFF
2024-09-05 23:40:26, 0, 0, 40.044 ,29.104,40.464,OFF
2024-09-05 23:40:39, 0, 0, 40.042 ,29.101,40.462,OFF
2024-09-05 23:40:53, 0, 0, 40.039 ,29.097,40.461,OFF
2024-09-05 23:41:06, 0, 0, 40.037 ,29.106,40.46,OFF
2024-09-05 23:41:20, 0, 0, 40.035 ,29.109,40.458,OFF
2024-09-05 23:41:33, 0, 0, 40.032 ,29.114,40.457,OFF
2024-09-05 23:41:47, 0, 0, 40.03 ,29.114,40.455,OFF
2024-09-05 23:42:00, 0, 0, 40.028 ,29.108,40.454,OFF
2024-09-05 23:42:14, 0, 0, 40.025 ,29.112,40.453,OFF
2024-09-05 23:42:27, 0, 0, 40.023 ,29.116,40.451,OFF
2024-09-05 23:42:41, 0, 0, 40.021 ,29.117,40.45,OFF
2024-09-05 23:42:54, 0, 0, 40.018 ,29.111,40.448,OFF
2024-09-05 23:43:07, 0, 0, 40.016 ,29.119,40.447,OFF
2024-09-05 23:43:21, 0, 0, 40.013 ,29.121,40.445,OFF
2024-09-05 23:43:34, 0, 0, 40.011 ,29.113,40.444,OFF
2024-09-05 23:43:48, 0, 0, 40.009 ,29.121,40.443,OFF
2024-09-05 23:44:01, 0, 0, 40.006 ,29.127,40.441,OFF
2024-09-05 23:44:15, 0, 0, 40.004 ,29.126,40.44,OFF
2024-09-05 23:44:28, 0, 0, 40.002 ,29.126,40.438,OFF
2024-09-05 23:44:42, 0, 0, 40.0 ,29.119,40.437,OFF
2024-09-05 23:44:55, 0, 0, 39.997 ,29.116,40.435,OFF
2024-09-05 23:45:09, 0, 0, 39.995 ,29.111,40.434,OFF
2024-09-05 23:45:22, 0, 0, 39.993 ,29.108,40.433,OFF
2024-09-05 23:45:36, 0, 0, 39.99 ,29.107,40.431,OFF
2024-09-05 23:45:49, 0, 0, 39.988 ,29.101,40.43,OFF
2024-09-05 23:46:03, 0, 0, 39.986 ,29.103,40.428,OFF
2024-09-05 23:46:16, 0, 0, 39.984 ,29.106,40.427,OFF
2024-09-05 23:46:30, 0, 0, 39.981 ,29.104,40.425,OFF
2024-09-05 23:46:43, 0, 0, 39.979 ,29.114,40.424,OFF
2024-09-05 23:46:56, 0, 0, 39.977 ,29.108,40.422,OFF
2024-09-05 23:47:10, 0, 0, 39.975 ,29.114,40.421,OFF
2024-09-05 23:47:23, 0, 0, 39.972 ,29.105,40.419,OFF
2024-09-05 23:47:37, 0, 0, 39.97 ,29.102,40.418,OFF
2024-09-05 23:47:50, 0, 0, 39.968 ,29.111,40.416,OFF
2024-09-05 23:48:04, 0, 0, 39.966 ,29.111,40.415,OFF
2024-09-05 23:48:17, 0, 0, 39.963 ,29.114,40.414,OFF
2024-09-05 23:48:31, 0, 0, 39.961 ,29.114,40.412,OFF
2024-09-05 23:48:44, 0, 0, 39.959 ,29.113,40.411,OFF
2024-09-05 23:48:58, 0, 0, 39.957 ,29.116,40.409,OFF
2024-09-05 23:49:11, 0, 0, 39.955 ,29.117,40.408,OFF
2024-09-05 23:49:25, 0, 0, 39.952 ,29.123,40.406,OFF
2024-09-05 23:49:38, 0, 0, 39.95 ,29.121,40.405,OFF
2024-09-05 23:49:52, 0, 0, 39.948 ,29.113,40.403,OFF
2024-09-05 23:50:05, 0, 0, 39.946 ,29.107,40.402,OFF
2024-09-05 23:50:19, 0, 0, 39.944 ,29.102,40.4,OFF
2024-09-05 23:50:32, 0, 0, 39.941 ,29.107,40.399,OFF
2024-09-05 23:50:45, 0, 0, 39.939 ,29.11,40.397,OFF
2024-09-05 23:50:59, 0, 0, 39.937 ,29.107,40.396,OFF
2024-09-05 23:51:12, 0, 0, 39.935 ,29.101,40.394,OFF
2024-09-05 23:51:26, 0, 0, 39.933 ,29.094,40.393,OFF
2024-09-05 23:51:39, 0, 0, 39.93 ,29.097,40.391,OFF
2024-09-05 23:51:53, 0, 0, 39.928 ,29.105,40.389,OFF
2024-09-05 23:52:06, 0, 0, 39.926 ,29.101,40.388,OFF
2024-09-05 23:52:20, 0, 0, 39.924 ,29.106,40.386,OFF
2024-09-05 23:52:33, 0, 0, 39.922 ,29.11,40.385,OFF
2024-09-05 23:52:47, 0, 0, 39.92 ,29.107,40.383,OFF
2024-09-05 23:53:00, 0, 0, 39.917 ,29.103,40.382,OFF
2024-09-05 23:53:14, 0, 0, 39.915 ,29.105,40.38,OFF
2024-09-05 23:53:27, 0, 0, 39.913 ,29.108,40.379,OFF
2024-09-05 23:53:41, 0, 0, 39.911 ,29.113,40.377,OFF
2024-09-05 23:53:54, 0, 0, 39.909 ,29.114,40.376,OFF
2024-09-05 23:54:08, 0, 0, 39.907 ,29.121,40.374,OFF
2024-09-05 23:54:21, 0, 0, 39.905 ,29.123,40.373,OFF
2024-09-05 23:54:34, 0, 0, 39.902 ,29.12,40.371,OFF
2024-09-05 23:54:48, 0, 0, 39.9 ,29.121,40.369,OFF
2024-09-05 23:55:01, 0, 0, 39.898 ,29.114,40.368,OFF
2024-09-05 23:55:15, 0, 0, 39.896 ,29.124,40.366,OFF
2024-09-05 23:55:28, 0, 0, 39.894 ,29.12,40.365,OFF
2024-09-05 23:55:42, 0, 0, 39.892 ,29.117,40.363,OFF
2024-09-05 23:55:55, 0, 0, 39.89 ,29.118,40.362,OFF
2024-09-05 23:56:09, 0, 0, 39.888 ,29.116,40.36,OFF
2024-09-05 23:56:22, 0, 0, 39.886 ,29.124,40.359,OFF
2024-09-05 23:56:36, 0, 0, 39.884 ,29.124,40.357,OFF
2024-09-05 23:56:49, 0, 0, 39.881 ,29.121,40.355,OFF
2024-09-05 23:57:03, 0, 0, 39.879 ,29.12,40.354,OFF
2024-09-05 23:57:16, 0, 0, 39.877 ,29.119,40.352,OFF
2024-09-05 23:57:30, 0, 0, 39.875 ,29.103,40.35,OFF
2024-09-05 23:57:43, 0, 0, 39.873 ,29.096,40.349,OFF
2024-09-05 23:57:57, 0, 0, 39.871 ,29.097,40.347,OFF
2024-09-05 23:58:10, 0, 0, 39.869 ,29.104,40.346,OFF
2024-09-05 23:58:23, 0, 0, 39.867 ,29.105,40.344,OFF
2024-09-05 23:58:37, 0, 0, 39.865 ,29.106,40.342,OFF
2024-09-05 23:58:50, 0, 0, 39.863 ,29.099,40.341,OFF
2024-09-05 23:59:04, 0, 0, 39.861 ,29.096,40.34,OFF
2024-09-05 23:59:17, 0, 0, 39.859 ,29.098,40.338,OFF
2024-09-05 23:59:31, 0, 0, 39.857 ,29.105,40.336,OFF
2024-09-05 23:59:44, 0, 0, 39.855 ,29.104,40.335,OFF
2024-09-05 23:59:58, 0, 0, 39.852 ,29.103,40.333,OFF
2024-09-06 00:00:11, 0, 0, 39.85 ,29.105,40.332,OFF
2024-09-06 00:00:25, 0, 0, 39.848 ,29.108,40.33,OFF
2024-09-06 00:00:38, 0, 0, 39.846 ,29.112,40.329,OFF
2024-09-06 00:00:52, 0, 0, 39.844 ,29.115,40.327,OFF
2024-09-06 00:01:05, 0, 0, 39.842 ,29.117,40.325,OFF
2024-09-06 00:01:19, 0, 0, 39.84 ,29.112,40.324,OFF
2024-09-06 00:01:32, 0, 0, 39.838 ,29.11,40.322,OFF
2024-09-06 00:01:46, 0, 0, 39.836 ,29.112,40.321,OFF
2024-09-06 00:01:59, 0, 0, 39.834 ,29.111,40.319,OFF
2024-09-06 00:02:12, 0, 0, 39.832 ,29.11,40.318,OFF
2024-09-06 00:02:26, 0, 0, 39.83 ,29.107,40.316,OFF
2024-09-06 00:02:39, 0, 0, 39.828 ,29.101,40.315,OFF
2024-09-06 00:02:53, 0, 0, 39.826 ,29.112,40.313,OFF
2024-09-06 00:03:06, 0, 0, 39.824 ,29.106,40.311,OFF
2024-09-06 00:03:20, 0, 0, 39.822 ,29.109,40.31,OFF
2024-09-06 00:03:33, 0, 0, 39.82 ,29.117,40.308,OFF
2024-09-06 00:03:47, 0, 0, 39.818 ,29.116,40.307,OFF
2024-09-06 00:04:00, 0, 0, 39.816 ,29.111,40.305,OFF
2024-09-06 00:04:14, 0, 0, 39.814 ,29.109,40.304,OFF
2024-09-06 00:04:27, 0, 0, 39.812 ,29.114,40.302,OFF
2024-09-06 00:04:41, 0, 0, 39.81 ,29.114,40.3,OFF
2024-09-06 00:04:54, 0, 0, 39.808 ,29.118,40.299,OFF
2024-09-06 00:05:08, 0, 0, 39.806 ,29.12,40.297,OFF
2024-09-06 00:05:21, 0, 0, 39.804 ,29.122,40.296,OFF
2024-09-06 00:05:35, 0, 0, 39.802 ,29.123,40.294,OFF
2024-09-06 00:05:48, 0, 0, 39.8 ,29.129,40.293,OFF
2024-09-06 00:06:02, 0, 0, 39.798 ,29.126,40.291,OFF
2024-09-06 00:06:15, 0, 0, 39.796 ,29.121,40.29,OFF
2024-09-06 00:06:28, 0, 0, 39.794 ,29.118,40.288,OFF
2024-09-06 00:06:42, 0, 0, 39.792 ,29.113,40.286,OFF
2024-09-06 00:06:55, 0, 0, 39.79 ,29.108,40.285,OFF
2024-09-06 00:07:09, 0, 0, 39.788 ,29.112,40.283,OFF
2024-09-06 00:07:22, 0, 0, 39.786 ,29.105,40.282,OFF
2024-09-06 00:07:36, 0, 0, 39.785 ,29.105,40.28,OFF
2024-09-06 00:07:49, 0, 0, 39.783 ,29.088,40.279,OFF
2024-09-06 00:08:03, 0, 0, 39.781 ,29.088,40.277,OFF
2024-09-06 00:08:16, 0, 0, 39.779 ,29.095,40.275,OFF
2024-09-06 00:08:30, 0, 0, 39.777 ,29.103,40.274,OFF
2024-09-06 00:08:43, 0, 0, 39.775 ,29.107,40.272,OFF
2024-09-06 00:08:57, 0, 0, 39.773 ,29.114,40.271,OFF
2024-09-06 00:09:10, 0, 0, 39.771 ,29.109,40.269,OFF
2024-09-06 00:09:24, 0, 0, 39.769 ,29.101,40.268,OFF
2024-09-06 00:09:37, 0, 0, 39.767 ,29.108,40.266,OFF
2024-09-06 00:09:51, 0, 0, 39.765 ,29.105,40.265,OFF
2024-09-06 00:10:04, 0, 0, 39.763 ,29.109,40.263,OFF
2024-09-06 00:10:17, 0, 0, 39.761 ,29.114,40.261,OFF
2024-09-06 00:10:31, 0, 0, 39.759 ,29.117,40.26,OFF
2024-09-06 00:10:44, 0, 0, 39.757 ,29.114,40.258,OFF
2024-09-06 00:10:58, 0, 0, 39.755 ,29.115,40.257,OFF
2024-09-06 00:11:11, 0, 0, 39.754 ,29.105,40.255,OFF
2024-09-06 00:11:25, 0, 0, 39.752 ,29.11,40.254,OFF
2024-09-06 00:11:38, 0, 0, 39.75 ,29.099,40.252,OFF
2024-09-06 00:11:52, 0, 0, 39.748 ,29.105,40.251,OFF
2024-09-06 00:12:05, 0, 0, 39.746 ,29.102,40.249,OFF
2024-09-06 00:12:19, 0, 0, 39.744 ,29.108,40.248,OFF
2024-09-06 00:12:32, 0, 0, 39.742 ,29.109,40.246,OFF
2024-09-06 00:12:46, 0, 0, 39.74 ,29.116,40.244,OFF
2024-09-06 00:12:59, 0, 0, 39.738 ,29.114,40.243,OFF
2024-09-06 00:13:13, 0, 0, 39.736 ,29.117,40.241,OFF
2024-09-06 00:13:26, 0, 0, 39.735 ,29.117,40.24,OFF
2024-09-06 00:13:40, 0, 0, 39.733 ,29.113,40.238,OFF
2024-09-06 00:13:53, 0, 0, 39.731 ,29.106,40.237,OFF
2024-09-06 00:14:06, 0, 0, 39.729 ,29.109,40.235,OFF
2024-09-06 00:14:20, 0, 0, 39.727 ,29.114,40.233,OFF
2024-09-06 00:14:33, 0, 0, 39.725 ,29.118,40.232,OFF
2024-09-06 00:14:47, 0, 0, 39.723 ,29.123,40.23,OFF
2024-09-06 00:15:00, 0, 0, 39.721 ,29.12,40.229,OFF
2024-09-06 00:15:14, 0, 0, 39.72 ,29.113,40.227,OFF
2024-09-06 00:15:27, 0, 0, 39.718 ,29.102,40.226,OFF
2024-09-06 00:15:41, 0, 0, 39.716 ,29.102,40.224,OFF
2024-09-06 00:15:54, 0, 0, 39.714 ,29.101,40.223,OFF
2024-09-06 00:16:08, 0, 0, 39.712 ,29.108,40.221,OFF
2024-09-06 00:16:21, 0, 0, 39.71 ,29.107,40.219,OFF
2024-09-06 00:16:35, 0, 0, 39.708 ,29.107,40.218,OFF
2024-09-06 00:16:48, 0, 0, 39.706 ,29.11,40.216,OFF
2024-09-06 00:17:02, 0, 0, 39.705 ,29.101,40.215,OFF
2024-09-06 00:17:15, 0, 0, 39.703 ,29.099,40.213,OFF
2024-09-06 00:17:29, 0, 0, 39.701 ,29.105,40.211,OFF
2024-09-06 00:17:42, 0, 0, 39.699 ,29.104,40.21,OFF
2024-09-06 00:17:55, 0, 0, 39.697 ,29.105,40.208,OFF
2024-09-06 00:18:09, 0, 0, 39.695 ,29.108,40.207,OFF
2024-09-06 00:18:22, 0, 0, 39.693 ,29.109,40.205,OFF
2024-09-06 00:18:36, 0, 0, 39.692 ,29.116,40.203,OFF
2024-09-06 00:18:49, 0, 0, 39.69 ,29.109,40.202,OFF
2024-09-06 00:19:03, 0, 0, 39.688 ,29.111,40.2,OFF
2024-09-06 00:19:16, 0, 0, 39.686 ,29.105,40.199,OFF
2024-09-06 00:19:30, 0, 0, 39.684 ,29.105,40.197,OFF
2024-09-06 00:19:43, 0, 0, 39.682 ,29.106,40.195,OFF
2024-09-06 00:19:57, 0, 0, 39.68 ,29.096,40.194,OFF
2024-09-06 00:20:10, 0, 0, 39.679 ,29.092,40.192,OFF
2024-09-06 00:20:24, 0, 0, 39.677 ,29.09,40.191,OFF
2024-09-06 00:20:37, 0, 0, 39.675 ,29.089,40.189,OFF
2024-09-06 00:20:51, 0, 0, 39.673 ,29.097,40.187,OFF
2024-09-06 00:21:04, 0, 0, 39.671 ,29.1,40.186,OFF
2024-09-06 00:21:18, 0, 0, 39.67 ,29.097,40.184,OFF
2024-09-06 00:21:31, 0, 0, 39.668 ,29.107,40.183,OFF
2024-09-06 00:21:44, 0, 0, 39.666 ,29.102,40.181,OFF
2024-09-06 00:21:58, 0, 0, 39.664 ,29.095,40.18,OFF
2024-09-06 00:22:11, 0, 0, 39.662 ,29.104,40.178,OFF
2024-09-06 00:22:25, 0, 0, 39.66 ,29.116,40.176,OFF
2024-09-06 00:22:38, 0, 0, 39.659 ,29.109,40.175,OFF
2024-09-06 00:22:52, 0, 0, 39.657 ,29.112,40.173,OFF
2024-09-06 00:23:05, 0, 0, 39.655 ,29.124,40.172,OFF
2024-09-06 00:23:19, 0, 0, 39.653 ,29.122,40.17,OFF
2024-09-06 00:23:32, 0, 0, 39.651 ,29.122,40.169,OFF
2024-09-06 00:23:46, 0, 0, 39.649 ,29.121,40.167,OFF
2024-09-06 00:23:59, 0, 0, 39.648 ,29.115,40.165,OFF
2024-09-06 00:24:13, 0, 0, 39.646 ,29.111,40.164,OFF
2024-09-06 00:24:26, 0, 0, 39.644 ,29.114,40.162,OFF
2024-09-06 00:24:40, 0, 0, 39.642 ,29.121,40.161,OFF
2024-09-06 00:24:53, 0, 0, 39.64 ,29.12,40.159,OFF
2024-09-06 00:25:07, 0, 0, 39.639 ,29.114,40.158,OFF
2024-09-06 00:25:20, 0, 0, 39.637 ,29.109,40.156,OFF
2024-09-06 00:25:33, 0, 0, 39.635 ,29.112,40.155,OFF
2024-09-06 00:25:47, 0, 0, 39.633 ,29.113,40.153,OFF
2024-09-06 00:26:00, 0, 0, 39.632 ,29.116,40.152,OFF
2024-09-06 00:26:14, 0, 0, 39.63 ,29.107,40.15,OFF
2024-09-06 00:26:27, 0, 0, 39.628 ,29.113,40.148,OFF
2024-09-06 00:26:41, 0, 0, 39.626 ,29.111,40.147,OFF
2024-09-06 00:26:54, 0, 0, 39.624 ,29.107,40.146,OFF
2024-09-06 00:27:08, 0, 0, 39.623 ,29.106,40.144,OFF
2024-09-06 00:27:21, 0, 0, 39.621 ,29.105,40.142,OFF
2024-09-06 00:27:35, 0, 0, 39.619 ,29.101,40.141,OFF
2024-09-06 00:27:48, 0, 0, 39.617 ,29.107,40.139,OFF
2024-09-06 00:28:02, 0, 0, 39.616 ,29.108,40.138,OFF
2024-09-06 00:28:15, 0, 0, 39.614 ,29.113,40.136,OFF
2024-09-06 00:28:29, 0, 0, 39.612 ,29.113,40.135,OFF
2024-09-06 00:28:42, 0, 0, 39.61 ,29.111,40.133,OFF
2024-09-06 00:28:56, 0, 0, 39.609 ,29.105,40.132,OFF
2024-09-06 00:29:09, 0, 0, 39.607 ,29.104,40.13,OFF
2024-09-06 00:29:22, 0, 0, 39.605 ,29.11,40.129,OFF
2024-09-06 00:29:36, 0, 0, 39.603 ,29.118,40.127,OFF
2024-09-06 00:29:49, 0, 0, 39.601 ,29.12,40.126,OFF
2024-09-06 00:30:03, 0, 0, 39.6 ,29.132,40.124,OFF
2024-09-06 00:30:16, 0, 0, 39.598 ,29.127,40.123,OFF
2024-09-06 00:30:30, 0, 0, 39.596 ,29.131,40.121,OFF
2024-09-06 00:30:43, 0, 0, 39.594 ,29.131,40.12,OFF
2024-09-06 00:30:57, 0, 0, 39.593 ,29.135,40.118,OFF
2024-09-06 00:31:10, 0, 0, 39.591 ,29.128,40.117,OFF
2024-09-06 00:31:24, 0, 0, 39.589 ,29.124,40.115,OFF
2024-09-06 00:31:37, 0, 0, 39.587 ,29.124,40.114,OFF
2024-09-06 00:31:51, 0, 0, 39.586 ,29.12,40.112,OFF
2024-09-06 00:32:04, 0, 0, 39.584 ,29.117,40.111,OFF
2024-09-06 00:32:18, 0, 0, 39.582 ,29.119,40.109,OFF
2024-09-06 00:32:31, 0, 0, 39.581 ,29.123,40.108,OFF
2024-09-06 00:32:45, 0, 0, 39.579 ,29.13,40.106,OFF
2024-09-06 00:32:58, 0, 0, 39.577 ,29.132,40.105,OFF
2024-09-06 00:33:11, 0, 0, 39.575 ,29.131,40.103,OFF
2024-09-06 00:33:25, 0, 0, 39.574 ,29.132,40.102,OFF
2024-09-06 00:33:38, 0, 0, 39.572 ,29.131,40.1,OFF
2024-09-06 00:33:52, 0, 0, 39.57 ,29.132,40.099,OFF
2024-09-06 00:34:05, 0, 0, 39.568 ,29.136,40.097,OFF
2024-09-06 00:34:19, 0, 0, 39.567 ,29.131,40.096,OFF
2024-09-06 00:34:32, 0, 0, 39.565 ,29.135,40.094,OFF
2024-09-06 00:34:46, 0, 0, 39.563 ,29.144,40.093,OFF
2024-09-06 00:34:59, 0, 0, 39.562 ,29.146,40.091,OFF
2024-09-06 00:35:13, 0, 0, 39.56 ,29.146,40.09,OFF
2024-09-06 00:35:26, 0, 0, 39.558 ,29.147,40.089,OFF
2024-09-06 00:35:40, 0, 0, 39.556 ,29.144,40.087,OFF
2024-09-06 00:35:53, 0, 0, 39.555 ,29.133,40.086,OFF
2024-09-06 00:36:07, 0, 0, 39.553 ,29.125,40.084,OFF
2024-09-06 00:36:20, 0, 0, 39.551 ,29.124,40.083,OFF
2024-09-06 00:36:34, 0, 0, 39.55 ,29.13,40.081,OFF
2024-09-06 00:36:47, 0, 0, 39.548 ,29.128,40.08,OFF
2024-09-06 00:37:01, 0, 0, 39.546 ,29.127,40.078,OFF
2024-09-06 00:37:14, 0, 0, 39.544 ,29.122,40.077,OFF
2024-09-06 00:37:27, 0, 0, 39.543 ,29.121,40.075,OFF
2024-09-06 00:37:41, 0, 0, 39.541 ,29.122,40.074,OFF
2024-09-06 00:37:54, 0, 0, 39.539 ,29.121,40.073,OFF
2024-09-06 00:38:08, 0, 0, 39.538 ,29.122,40.071,OFF
2024-09-06 00:38:21, 0, 0, 39.536 ,29.116,40.07,OFF
2024-09-06 00:38:35, 0, 0, 39.534 ,29.116,40.068,OFF
2024-09-06 00:38:48, 0, 0, 39.533 ,29.116,40.067,OFF
2024-09-06 00:39:02, 0, 0, 39.531 ,29.124,40.065,OFF
2024-09-06 00:39:15, 0, 0, 39.529 ,29.13,40.064,OFF
2024-09-06 00:39:29, 0, 0, 39.528 ,29.134,40.062,OFF
2024-09-06 00:39:42, 0, 0, 39.526 ,29.135,40.061,OFF
2024-09-06 00:39:56, 0, 0, 39.524 ,29.131,40.059,OFF
2024-09-06 00:40:09, 0, 0, 39.523 ,29.127,40.058,OFF
2024-09-06 00:40:23, 0, 0, 39.521 ,29.122,40.056,OFF
2024-09-06 00:40:36, 0, 0, 39.519 ,29.124,40.055,OFF
2024-09-06 00:40:50, 0, 0, 39.518 ,29.119,40.054,OFF
2024-09-06 00:41:03, 0, 0, 39.516 ,29.121,40.052,OFF
2024-09-06 00:41:16, 0, 0, 39.514 ,29.122,40.051,OFF
2024-09-06 00:41:30, 0, 0, 39.513 ,29.12,40.049,OFF
2024-09-06 00:41:43, 0, 0, 39.511 ,29.118,40.048,OFF
2024-09-06 00:41:57, 0, 0, 39.509 ,29.118,40.046,OFF
2024-09-06 00:42:10, 0, 0, 39.508 ,29.133,40.045,OFF
2024-09-06 00:42:24, 0, 0, 39.506 ,29.141,40.044,OFF
2024-09-06 00:42:37, 0, 0, 39.504 ,29.136,40.042,OFF
2024-09-06 00:42:51, 0, 0, 39.503 ,29.14,40.041,OFF
2024-09-06 00:43:04, 0, 0, 39.501 ,29.142,40.039,OFF
2024-09-06 00:43:18, 0, 0, 39.499 ,29.136,40.038,OFF
2024-09-06 00:43:32, 0, 0, 39.57 ,29.133,40.036,ON
2024-09-06 00:43:45, 0, 0, 39.742 ,29.128,40.035,ON
2024-09-06 00:43:59, 0, 0, 39.931 ,29.112,40.034,ON
2024-09-06 00:44:12, 0, 0, 40.121 ,29.122,40.034,ON
2024-09-06 00:44:26, 0, 0, 40.311 ,29.124,40.036,ON
2024-09-06 00:44:39, 0, 0, 40.499 ,29.124,40.038,ON
2024-09-06 00:44:53, 0, 0, 40.685 ,29.12,40.043,ON
2024-09-06 00:45:07, 0, 0, 40.803 ,29.112,40.05,OFF
2024-09-06 00:45:21, 0, 0, 40.814 ,29.107,40.059,OFF
2024-09-06 00:45:35, 0, 0, 40.807 ,29.104,40.069,OFF
2024-09-06 00:45:49, 0, 0, 40.798 ,29.105,40.081,OFF
2024-09-06 00:46:03, 0, 0, 40.788 ,29.117,40.094,OFF
2024-09-06 00:46:17, 0, 0, 40.78 ,29.113,40.108,OFF
2024-09-06 00:46:31, 0, 0, 40.773 ,29.117,40.121,OFF
2024-09-06 00:46:45, 0, 0, 40.766 ,29.124,40.134,OFF
2024-09-06 00:47:00, 0, 0, 40.76 ,29.125,40.147,OFF
2024-09-06 00:47:14, 0, 0, 40.755 ,29.123,40.16,OFF
2024-09-06 00:47:28, 0, 0, 40.75 ,29.12,40.173,OFF
2024-09-06 00:47:42, 0, 0, 40.746 ,29.119,40.185,OFF
2024-09-06 00:47:56, 0, 0, 40.741 ,29.121,40.197,OFF
2024-09-06 00:48:10, 0, 0, 40.737 ,29.119,40.208,OFF
